RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,TRIAL_SACCADE_TOTAL
09_f_24,2,24,1.56,16.47,69.22,187
09_f_24,2,24,1.65,-4.26,73.78,187
09_f_24,2,64,15.06,-163.73,236.68,187
09_f_24,2,20,0.94,-157.58,52.62,187
09_f_24,2,52,10.18,13.63,198.23,187
09_f_24,2,56,10.32,162.99,186.96,187
09_f_24,2,24,1.61,179.87,70.15,187
09_f_24,2,44,5.27,76.42,123.37,187
09_f_24,2,20,0.72,135.9,39.97,187
09_f_24,2,52,9.82,12.96,190.86,187
09_f_24,2,28,1.73,18.45,67.76,187
09_f_24,2,36,4.14,1.94,114.39,187
09_f_24,2,24,2.07,-6.5,90.3,187
09_f_24,2,24,1.21,-0.91,52.29,187
09_f_24,2,16,0.54,161.56,36.3,187
09_f_24,2,124,4.17,-177.03,190.43,187
09_f_24,2,92,14.46,-72.59,195.34,187
09_f_24,2,24,1.69,118.04,75.34,187
09_f_24,2,20,1.12,97.28,61.79,187
09_f_24,2,176,1.7,-83.58,55.44,187
09_f_24,2,60,14.88,131.32,255.43,187
09_f_24,2,44,4.81,-76.41,113.86,187
09_f_24,2,52,9.5,129.02,185.21,187
09_f_24,2,24,1.58,77.42,72.16,187
09_f_24,2,28,1.98,155.67,75.49,187
09_f_24,2,44,5.21,-73.13,124.58,187
09_f_24,2,44,7.43,-26.9,169.98,187
09_f_24,2,20,0.68,-27.9,40.09,187
09_f_24,2,52,8.74,135.51,166.76,187
09_f_24,2,44,8.07,-34.82,190.54,187
09_f_24,2,8,0.16,-71.96,32.33,187
09_f_24,2,12,0.41,144.69,42.04,187
09_f_24,2,60,5.69,151.26,100.12,187
09_f_24,2,20,0.48,126.48,29.51,187
09_f_24,2,44,8.18,-27.03,188.95,187
09_f_24,2,20,0.86,-47.27,47.33,187
09_f_24,2,44,5.89,-165.72,134.46,187
09_f_24,2,32,3.31,-139.12,104.1,187
09_f_24,2,900,1.82,145.4,269.42,187
09_f_24,2,24,1.33,168.84,56.68,187
09_f_24,2,20,1.27,-0.86,69.28,187
09_f_24,2,12,0.41,-4.52,33.79,187
09_f_24,2,524,20.28,-83.1,211.51,187
09_f_24,2,112,28.96,102.69,285.95,187
09_f_24,2,48,7.67,114.97,158.25,187
09_f_24,2,140,3.84,166.35,286.89,187
09_f_24,2,164,37.5,-61.09,250.17,187
09_f_24,2,96,29.53,111.16,350.77,187
09_f_24,2,48,7.67,-99.01,165.72,187
09_f_24,2,16,0.75,-18.89,54.81,187
09_f_24,2,176,20.5,-101.79,177.55,187
09_f_24,2,40,4.8,169.97,123.49,187
09_f_24,2,104,24.91,74.64,276.25,187
09_f_24,2,56,10.98,104.89,208.38,187
09_f_24,2,40,4.29,160.25,106.65,187
09_f_24,2,24,2.25,149.22,96.91,187
09_f_24,2,8,0.34,-66.18,35.49,187
09_f_24,2,68,11.24,-31.26,199.29,187
09_f_24,2,28,2.16,175.4,78.32,187
09_f_24,3,48,10.8,-178.44,226.86,271
09_f_24,3,40,5.19,-37.56,131.2,271
09_f_24,3,48,7.4,30.37,153.04,271
09_f_24,3,40,6.93,-142.09,174.07,271
09_f_24,3,44,5.37,28.37,123.2,271
09_f_24,3,28,1.63,-39.12,59.64,271
09_f_24,3,16,0.41,170.93,33.59,271
09_f_24,3,24,1.53,2.85,69.07,271
09_f_24,3,20,0.75,175.19,41.43,271
09_f_24,3,16,0.76,-1.62,48.03,271
09_f_24,3,12,0.49,-179.09,43.88,271
09_f_24,3,8,0.19,12.06,29.38,271
09_f_24,3,160,29.53,-98.9,202.06,271
09_f_24,3,380,32.63,78.96,336.08,271
09_f_24,3,36,3.17,94.2,84.96,271
09_f_24,3,20,0.7,-2.25,36.69,271
09_f_24,3,132,6.45,2.09,414.68,271
09_f_24,3,136,29.5,-74.66,242.81,271
09_f_24,3,24,1.57,-162.17,67.01,271
09_f_24,3,144,32.17,104.07,299.1,271
09_f_24,3,32,3.76,178.63,115.77,271
09_f_24,3,56,10.93,1.38,245.86,271
09_f_24,3,56,11.4,-178.51,238.36,271
09_f_24,3,20,0.76,-36.6,40.67,271
09_f_24,3,56,8.73,142.27,172.18,271
09_f_24,3,32,3.62,-178.08,112.06,271
09_f_24,3,52,11.97,-26.89,249.1,271
09_f_24,3,120,29.6,-63.63,264.36,271
09_f_24,3,32,2.65,-155.23,81.76,271
09_f_24,3,120,34.21,111.48,312.46,271
09_f_24,3,36,2.68,23.95,70.87,271
09_f_24,3,52,10.19,158.99,207.81,271
09_f_24,3,24,1.29,92.57,54.86,271
09_f_24,3,212,5.86,-44.9,227.19,271
09_f_24,3,56,10.03,-21.12,220.64,271
09_f_24,3,48,6.63,143.97,140.75,271
09_f_24,3,20,0.86,-168.93,45.42,271
09_f_24,3,40,4.91,-95.63,121.3,271
09_f_24,3,48,7.93,-100.75,168.93,271
09_f_24,3,48,11.45,-5.86,239.44,271
09_f_24,3,24,1.36,143.11,59.77,271
09_f_24,3,20,0.75,-69.4,43.67,271
09_f_24,3,148,1.36,-145.18,474.26,271
09_f_24,3,24,1.28,12.17,57.71,271
09_f_24,3,20,0.78,-146.02,43.01,271
09_f_24,3,16,0.41,-12.7,35.52,271
09_f_24,3,176,0.35,153.44,144.87,271
09_f_24,3,24,1.84,-138.07,82.47,271
09_f_24,3,36,3.64,-150.72,102.63,271
09_f_24,3,56,12.96,25.07,236.13,271
09_f_24,3,24,1.52,119.01,70.71,271
09_f_24,3,40,5.41,-178.59,132.96,271
09_f_24,3,20,0.66,-47.81,38.51,271
09_f_24,3,148,1.95,123.19,345.96,271
09_f_24,3,176,1.32,-18.08,175.21,271
09_f_24,3,20,0.56,-85.03,32.87,271
09_f_24,3,8,0.25,-58.7,37.6,271
09_f_24,3,204,1.09,166.15,166.47,271
09_f_24,3,24,1.24,19.61,55.66,271
09_f_24,3,8,0.18,-107.44,34.98,271
09_f_24,3,28,1.84,80.63,72.8,271
09_f_24,3,32,2.72,-93.03,88.21,271
09_f_24,3,28,1.78,74.99,66.65,271
09_f_24,3,20,0.72,-107.5,41.68,271
09_f_24,3,12,0.38,51.27,35.22,271
09_f_24,3,20,0.54,-122.16,31.83,271
09_f_24,3,8,0.23,-161.36,40.18,271
09_f_24,3,20,1.34,57.6,68.77,271
09_f_24,3,36,3.55,85.28,101.98,271
09_f_24,3,40,5.83,175.23,145.85,271
09_f_24,3,204,0.63,-3.86,244.44,271
09_f_24,3,44,7.95,-22.63,187.13,271
09_f_24,3,24,1.26,123.39,57.92,271
09_f_24,3,36,3.44,-84.37,99.19,271
09_f_24,3,44,7.62,165.3,172.07,271
09_f_24,3,48,9.08,-15.38,189.29,271
09_f_24,3,32,3.23,-1.03,102.33,271
09_f_24,3,40,5.03,-146.33,125.59,271
09_f_24,3,176,2.25,32.89,347.84,271
09_f_24,3,28,2.31,-104.55,84.69,271
09_f_24,3,20,0.94,-97.63,53.08,271
09_f_24,3,40,4.17,-1.21,102.33,271
09_f_24,3,52,10.2,97.62,207.26,271
09_f_24,3,24,1.09,121.24,50.18,271
09_f_24,3,16,0.53,162.99,40.48,271
09_f_24,3,24,1.59,46.15,72.48,271
09_f_24,3,20,0.78,-173.41,43.62,271
09_f_24,3,8,0.18,178.73,31.42,271
09_f_24,3,12,0.46,15.64,42.04,271
09_f_24,3,12,0.54,-11.36,47.06,271
09_f_24,3,24,1.73,-66.11,78.82,271
09_f_24,3,208,2.05,60.9,177.67,271
09_f_24,3,56,8.29,-89.52,152.87,271
09_f_24,3,24,1.25,-175,53.2,271
09_f_24,3,48,6.62,73.32,148.35,271
09_f_24,3,52,7.92,-102.19,154.37,271
09_f_24,3,20,0.63,50.33,37.61,271
09_f_24,3,8,0.2,151.46,34.91,271
09_f_24,3,12,0.57,-49.29,51.48,271
09_f_24,3,20,1.25,80.83,66.48,271
09_f_24,3,8,0.21,176.87,33.12,271
09_f_24,3,20,0.73,-72.62,39.44,271
09_f_24,3,12,0.49,-125.07,39.52,271
09_f_24,3,24,1.41,24.27,62.86,271
09_f_24,3,76,1.55,79.09,59.45,271
09_f_24,3,172,0.17,-170.73,349.12,271
09_f_24,3,24,1.5,89.34,65.61,271
09_f_24,3,24,1.4,-61,59.76,271
09_f_24,3,8,0.23,-138.64,37.4,271
09_f_24,3,20,1.15,44.85,63,271
09_f_24,3,8,0.36,-152.34,51.39,271
09_f_24,3,16,0.99,-3.14,57.6,271
09_f_24,3,8,0.24,-169.37,35.58,271
09_f_24,3,12,0.62,25.43,52.53,271
09_f_24,3,12,0.54,32.74,45.62,271
09_f_24,3,12,0.47,-7.23,39.01,271
09_f_24,3,12,0.45,-171.2,36.32,271
09_f_24,3,12,0.48,1.79,42.27,271
09_f_24,3,12,0.52,-1.64,47.98,271
09_f_24,3,24,1.52,140.32,63.17,271
09_f_24,3,12,0.34,-6.43,34.43,271
09_f_24,3,8,0.19,-93.52,32.3,271
09_f_24,3,180,1.52,62.24,284.78,271
09_f_24,3,12,0.52,-14.23,43.48,271
09_f_24,3,8,0.24,-0.91,36.48,271
09_f_24,3,20,0.69,19.95,37.06,271
09_f_24,3,8,0.22,-179.04,31.48,271
09_f_24,3,340,1.85,163.59,156.06,271
09_f_24,3,168,1.56,-12.07,394.8,271
09_f_24,3,264,2.72,-105.4,219.1,271
09_f_24,3,8,0.23,90.47,30.95,271
09_f_24,3,16,0.8,72.78,57.29,271
09_f_24,3,12,0.59,-0.73,47.51,271
09_f_24,3,192,0.54,44.94,337.63,271
09_f_24,3,64,11.48,101.72,182.72,271
09_f_24,3,40,5.91,-177.48,144.97,271
09_f_24,3,148,1.31,138.3,237.16,271
09_f_24,3,52,11.27,6.25,215.71,271
09_f_24,3,144,9.65,-161.18,323.68,271
09_f_24,3,20,0.71,115.06,42.52,271
09_f_24,3,60,9.01,-75.97,156.9,271
09_f_24,3,32,3.11,108.43,101.45,271
09_f_24,3,44,5.41,90.38,124.53,271
09_f_24,3,52,12.52,-25.4,247.67,271
09_f_24,3,180,7.46,-10.21,320.13,271
09_f_24,3,48,9.75,-173.48,205.18,271
09_f_24,3,40,6.05,149.04,156.53,271
09_f_24,3,48,9,49.56,195.32,271
09_f_24,3,36,3.57,33.32,101.06,271
09_f_24,3,24,1.33,-158.77,58.1,271
09_f_24,3,48,6.32,171.04,131.36,271
09_f_24,3,24,0.91,94.53,41.86,271
09_f_24,3,184,14.26,-53.86,252.48,271
09_f_24,3,72,7.06,98.38,128.33,271
09_f_24,3,40,4.64,-167.24,117.16,271
09_f_24,3,60,13.25,-31.72,236.87,271
09_f_24,3,20,0.98,-179.02,55.27,271
09_f_24,3,24,1.64,-7.83,71.64,271
09_f_24,3,16,0.45,167.41,36.12,271
09_f_24,3,28,1.77,48.09,69.01,271
09_f_24,3,16,0.47,-107.03,36.99,271
09_f_24,3,8,0.18,1.22,27.95,271
09_f_24,3,8,0.19,-144.93,30.77,271
09_f_24,3,24,1.37,47.85,59.03,271
09_f_24,3,20,0.87,-26.64,45.15,271
09_f_24,3,20,0.82,-154.5,44.21,271
09_f_24,3,12,0.3,140.47,32.32,271
09_f_24,3,12,0.53,-46.24,48.29,271
09_f_24,3,196,1.98,101.82,137.67,271
09_f_24,3,12,0.55,-27.29,51.58,271
09_f_24,3,20,0.65,-103.32,36.4,271
09_f_24,3,20,0.5,50.29,29.32,271
09_f_24,3,20,0.71,-38.86,40.53,271
09_f_24,3,8,0.18,-172.85,28.7,271
09_f_24,3,8,0.17,68.57,30.89,271
09_f_24,3,12,0.33,-34.31,31.29,271
09_f_24,3,8,0.23,-45.14,33.67,271
09_f_24,3,8,0.18,-6.48,32.8,271
09_f_24,3,164,1.41,77.38,328.84,271
09_f_24,3,8,0.2,-31.08,33.05,271
09_f_24,3,8,0.22,-178.04,37.99,271
09_f_24,3,164,0.49,63.93,94.5,271
09_f_24,3,260,0.74,-47.34,272.09,271
09_f_24,3,1184,1.37,68.3,128.25,271
09_f_24,3,172,1.58,100.95,342.46,271
09_f_24,3,212,1.04,40.91,272.79,271
09_f_24,3,8,0.27,-159.78,41.06,271
09_f_24,3,452,0.33,-142.04,251.78,271
09_f_24,3,16,0.95,11.96,61.05,271
09_f_24,3,56,10.76,28.07,194.28,271
09_f_24,3,140,36.72,176.3,296.67,271
09_f_24,3,88,14.02,142.38,169.35,271
09_f_24,3,80,23.33,-9.33,331.4,271
09_f_24,3,72,23.15,-28.18,335.94,271
09_f_24,3,20,0.91,-56.8,51.23,271
09_f_24,3,196,0.72,-1.19,243.56,271
09_f_24,3,20,0.66,140.76,37.42,271
09_f_24,3,32,2.87,46.3,95.28,271
09_f_24,3,24,1.07,-136.56,48,271
09_f_24,3,12,0.33,-41.44,35.19,271
09_f_24,3,20,0.59,-113.3,36.97,271
09_f_24,3,24,1.41,38.04,63.05,271
09_f_24,3,20,0.81,-126.87,44.81,271
09_f_24,3,12,0.5,-20.13,46.73,271
09_f_24,3,20,0.8,149.84,41.41,271
09_f_24,3,12,0.56,-12.46,49.47,271
09_f_24,3,20,0.53,54.2,33.96,271
09_f_24,3,20,0.7,-167.36,37.98,271
09_f_24,3,16,0.5,137.69,35.09,271
09_f_24,3,12,0.42,6.63,40.34,271
09_f_24,3,8,0.17,-5.82,29.21,271
09_f_24,3,172,12.75,141.85,305.74,271
09_f_24,3,44,6.44,-5.68,144.42,271
09_f_24,3,24,1.37,-16.68,60.55,271
09_f_24,3,200,9.92,169.4,212.81,271
09_f_24,3,28,2.25,-50.11,82.84,271
09_f_24,3,40,5.98,-139.38,150.15,271
09_f_24,3,36,3.41,11.1,94.05,271
09_f_24,3,20,0.88,-177.75,49.07,271
09_f_24,3,28,2.01,177.97,72.16,271
09_f_24,3,12,0.53,-9.64,44.84,271
09_f_24,3,12,0.52,-162.76,45.61,271
09_f_24,3,20,0.58,18.01,33.75,271
09_f_24,3,12,0.5,-177.6,41.76,271
09_f_24,3,188,33.51,-39.06,189.59,271
09_f_24,3,104,33.69,138,343.73,271
09_f_24,3,28,1.84,176.89,66.44,271
09_f_24,3,24,1.32,64.95,59,271
09_f_24,3,16,0.5,-160.56,39.85,271
09_f_24,3,196,0.77,-24.97,277.95,271
09_f_24,3,8,0.22,-173.16,34.39,271
09_f_24,3,12,0.4,104.03,34.28,271
09_f_24,3,24,0.96,-120.26,44.23,271
09_f_24,3,20,1.2,52.29,65.58,271
09_f_24,3,20,0.76,36.08,45.57,271
09_f_24,3,20,0.79,-126.49,46.09,271
09_f_24,3,28,2.96,0,110.63,271
09_f_24,3,24,1.26,170.19,54.86,271
09_f_24,3,20,0.74,-136.53,40.62,271
09_f_24,3,8,0.26,-176.25,37.65,271
09_f_24,3,12,0.51,114.23,45.49,271
09_f_24,3,12,0.49,51.07,40.63,271
09_f_24,3,20,1.49,8.2,72.97,271
09_f_24,3,40,4.66,-6.7,116.01,271
09_f_24,3,12,0.51,-172.78,45.54,271
09_f_24,3,24,1.25,173.56,53.15,271
09_f_24,3,8,0.3,-9.52,47.68,271
09_f_24,3,24,1.17,123.54,51.33,271
09_f_24,3,20,0.87,-164.03,47.12,271
09_f_24,3,12,0.51,-141.18,45.22,271
09_f_24,3,8,0.26,-161.19,35.55,271
09_f_24,3,204,32.51,-38.78,171.67,271
09_f_24,3,24,1.62,-11.43,71.18,271
09_f_24,3,140,35.86,139.19,278.22,271
09_f_24,3,20,0.84,66.46,46.24,271
09_f_24,3,184,1.35,-73.8,248.84,271
09_f_24,3,24,1.78,82.2,78.5,271
09_f_24,3,24,1.22,-122.3,55.76,271
09_f_24,3,8,0.26,-122.06,42.72,271
09_f_24,3,12,0.48,20.93,39.41,271
09_f_24,3,20,0.88,57.83,48.73,271
09_f_24,3,24,1.05,-143.71,47.31,271
09_f_24,3,12,0.38,-119.94,34.39,271
09_f_24,3,168,20.71,-76.67,171.92,271
09_f_24,3,52,9.89,-169.52,190.73,271
09_f_24,3,36,4.56,-173.24,127.4,271
09_f_24,3,88,25.36,62.31,310.87,271
09_f_24,3,40,3.42,124.54,89.71,271
09_f_24,3,24,1.93,46.14,82.14,271
09_f_24,3,20,0.75,148.54,42.81,271
09_f_24,3,56,11.16,104.86,201.89,271
09_f_24,4,52,5.78,11.38,149.05,422
09_f_24,4,44,5.22,159.83,118.23,422
09_f_24,4,48,7.53,-2.51,158.78,422
09_f_24,4,44,5.5,173.72,125.98,422
09_f_24,4,24,1.79,-177.44,77.57,422
09_f_24,4,16,0.61,-160.95,46.4,422
09_f_24,4,56,12.72,-20.07,245.87,422
09_f_24,4,24,2.06,131.1,95.16,422
09_f_24,4,20,0.98,-5.03,55.41,422
09_f_24,4,20,1.01,15.71,54.73,422
09_f_24,4,8,0.22,-168.45,40.63,422
09_f_24,4,692,1.33,64.6,284.28,422
09_f_24,4,24,1.5,57.14,63.81,422
09_f_24,4,1088,2.76,118.94,368.21,422
09_f_24,4,36,3.29,3.81,86.76,422
09_f_24,4,784,1.41,-102.19,327.38,422
09_f_24,4,36,2.88,87.64,78.62,422
09_f_24,4,28,2.01,97.32,69.58,422
09_f_24,4,56,7.13,-168.37,126.19,422
09_f_24,4,48,6.84,21.86,141.85,422
09_f_24,4,48,6.85,161.68,144.64,422
09_f_24,4,24,1.35,160.47,61.42,422
09_f_24,4,136,9.45,-34.94,362.84,422
09_f_24,4,12,0.43,96.99,46.62,422
09_f_24,4,56,8.75,-97.23,156.64,422
09_f_24,4,44,6.12,-100.96,138.98,422
09_f_24,4,60,15.16,-2.72,263.58,422
09_f_24,4,48,8.09,0.33,169.47,422
09_f_24,4,44,6.85,-173.99,153.02,422
09_f_24,4,24,1.52,-126.17,70.51,422
09_f_24,4,28,2.03,53.3,75.04,422
09_f_24,4,36,3.96,71.4,111.83,422
09_f_24,4,40,4.26,-105.27,107.37,422
09_f_24,4,28,1.91,69.91,72.29,422
09_f_24,4,192,1.21,65.54,166.84,422
09_f_24,4,48,5.99,-123.63,131.4,422
09_f_24,4,32,2.64,-12.51,87.01,422
09_f_24,4,52,11.11,91.8,214.74,422
09_f_24,4,36,2.91,61.19,81.08,422
09_f_24,4,28,1.83,-156.19,66.14,422
09_f_24,4,24,1.57,66.56,71.05,422
09_f_24,4,28,2.06,-112.81,75.79,422
09_f_24,4,32,2.12,78.11,68.7,422
09_f_24,4,28,2.67,-19.33,101.73,422
09_f_24,4,76,19.64,160.16,276.81,422
09_f_24,4,64,17.71,-15.97,312.44,422
09_f_24,4,20,0.74,-66.84,42.21,422
09_f_24,4,28,2.72,-31.18,100.44,422
09_f_24,4,172,2.45,-155.52,194.07,422
09_f_24,4,20,0.78,-164.72,43.9,422
09_f_24,4,16,0.41,20.92,34.91,422
09_f_24,4,8,0.18,-176.94,33.15,422
09_f_24,4,48,6.34,164.47,131.23,422
09_f_24,4,132,2.49,46.15,360.01,422
09_f_24,4,24,1.41,-135.98,64.88,422
09_f_24,4,44,7.77,8.07,174.93,422
09_f_24,4,28,1.49,88.28,57.43,422
09_f_24,4,28,2.16,2.8,81.73,422
09_f_24,4,16,0.39,-165.26,29.94,422
09_f_24,4,12,0.46,-170.65,37.51,422
09_f_24,4,24,1.66,11.02,74.81,422
09_f_24,4,8,0.22,13.14,35.94,422
09_f_24,4,124,1.31,93.65,231.56,422
09_f_24,4,16,0.76,-0.59,46.07,422
09_f_24,4,164,0.83,115.22,227.47,422
09_f_24,4,8,0.2,-96.74,35.37,422
09_f_24,4,8,0.24,-172.91,37.9,422
09_f_24,4,24,2.01,8.96,88.14,422
09_f_24,4,8,0.2,176.65,28.9,422
09_f_24,4,64,13.79,167.14,217.88,422
09_f_24,4,24,1.87,156.28,82.36,422
09_f_24,4,132,1.21,-76.22,429.49,422
09_f_24,4,192,0.84,-23.89,305.72,422
09_f_24,4,180,1.18,88.79,423.94,422
09_f_24,4,8,0.31,-176.77,47.49,422
09_f_24,4,12,0.49,172.05,41.75,422
09_f_24,4,24,1.27,160.55,57.69,422
09_f_24,4,12,0.5,-173.14,41.69,422
09_f_24,4,28,3.13,8,115.85,422
09_f_24,4,148,0.97,-165.75,417.99,422
09_f_24,4,24,2.58,-170.5,111.98,422
09_f_24,4,24,2.49,12.33,110.05,422
09_f_24,4,168,1.76,-172.21,448.81,422
09_f_24,4,8,0.2,-144.6,39.72,422
09_f_24,4,28,3.5,3.24,130.51,422
09_f_24,4,32,4,-171.36,126.86,422
09_f_24,4,156,2.6,-2.84,441.18,422
09_f_24,4,24,1.49,35.2,65.21,422
09_f_24,4,212,1.92,-110.98,357.34,422
09_f_24,4,8,0.19,-177.13,33.06,422
09_f_24,4,180,1.36,150.22,425.92,422
09_f_24,4,8,0.19,-27.22,32.95,422
09_f_24,4,176,1.03,-167.19,465.55,422
09_f_24,4,36,4.41,18.67,125.82,422
09_f_24,4,52,9.16,-61.08,179.23,422
09_f_24,4,56,9.22,-69.49,190.34,422
09_f_24,4,52,5.04,-76.01,109.18,422
09_f_24,4,48,5.76,92,120.16,422
09_f_24,4,24,1.67,-119.26,76.18,422
09_f_24,4,20,0.73,-96.19,43.27,422
09_f_24,4,36,3.92,45.83,111.51,422
09_f_24,4,24,2.29,-146.24,101.22,422
09_f_24,4,28,1.87,-119.66,72.22,422
09_f_24,4,44,4.61,40.29,110.98,422
09_f_24,4,24,1.08,153.77,46.6,422
09_f_24,4,8,0.25,8.85,39.18,422
09_f_24,4,20,0.79,-147.44,42.52,422
09_f_24,4,8,0.23,-20.23,33.35,422
09_f_24,4,8,0.23,0,39.92,422
09_f_24,4,12,0.59,-39.88,51.95,422
09_f_24,4,24,1.51,52.47,69.69,422
09_f_24,4,152,0.64,160.47,302.7,422
09_f_24,4,184,2.11,-91.52,365.32,422
09_f_24,4,20,0.93,60.87,53.63,422
09_f_24,4,44,5.16,-59.6,122.63,422
09_f_24,4,48,6.78,18.11,146.69,422
09_f_24,4,40,3.27,31.77,88.59,422
09_f_24,4,40,3.64,154.45,100.34,422
09_f_24,4,20,1.02,-173.91,55.95,422
09_f_24,4,16,0.38,-147.86,30.33,422
09_f_24,4,32,4.27,-168.21,146.73,422
09_f_24,4,24,0.94,126.26,42.58,422
09_f_24,4,36,3.51,63.43,96.52,422
09_f_24,4,24,1.11,-162.49,49.36,422
09_f_24,4,12,0.58,-16.39,50.32,422
09_f_24,4,16,0.62,-171.05,46.69,422
09_f_24,4,8,0.24,-144.91,33,422
09_f_24,4,12,0.55,177.61,50.32,422
09_f_24,4,32,3.33,16.77,107.51,422
09_f_24,4,44,6.23,-15.2,141.25,422
09_f_24,4,32,3.17,11.54,100.68,422
09_f_24,4,40,5.52,-176.91,139.07,422
09_f_24,4,44,5.62,1.34,126.15,422
09_f_24,4,20,0.54,179.19,33.43,422
09_f_24,4,16,1.01,-176.74,60.1,422
09_f_24,4,28,2.1,17.56,83.19,422
09_f_24,4,28,2.96,-169.26,112.1,422
09_f_24,4,28,2.68,4.74,101.19,422
09_f_24,4,20,0.6,-172.86,35.28,422
09_f_24,4,24,1.61,-178.7,69.96,422
09_f_24,4,24,1.64,4.22,69.31,422
09_f_24,4,24,1.66,178.08,71.17,422
09_f_24,4,20,1.04,-169.45,54.9,422
09_f_24,4,8,0.23,-175.24,35.6,422
09_f_24,4,188,1.39,88.8,322.7,422
09_f_24,4,16,0.9,-145.45,53.42,422
09_f_24,4,12,0.5,-169.15,43.03,422
09_f_24,4,52,7.81,10.73,148.99,422
09_f_24,4,48,7.22,-176.12,149.24,422
09_f_24,4,24,1.28,170.94,57.82,422
09_f_24,4,8,0.21,-154.57,34.27,422
09_f_24,4,8,0.17,24.9,28.37,422
09_f_24,4,52,7.78,1.48,151.47,422
09_f_24,4,28,2.71,10.09,103.22,422
09_f_24,4,24,1.64,-176.39,73.32,422
09_f_24,4,20,0.82,-168.64,45.43,422
09_f_24,4,24,1.36,176.27,60.67,422
09_f_24,4,12,0.63,-19.26,54.57,422
09_f_24,4,20,1.06,171.26,60.3,422
09_f_24,4,20,1.23,-179.64,65.58,422
09_f_24,4,20,0.79,152.74,45.76,422
09_f_24,4,20,0.7,-148.41,36.54,422
09_f_24,4,8,0.21,-164.51,32.08,422
09_f_24,4,24,1.19,25.87,52.79,422
09_f_24,4,12,0.54,-2.85,50.12,422
09_f_24,4,8,0.24,-171.7,36.07,422
09_f_24,4,20,1.08,44.46,54.33,422
09_f_24,4,8,0.19,-153.89,32.99,422
09_f_24,4,12,0.36,-132.67,31.85,422
09_f_24,4,20,1.41,37.88,72.61,422
09_f_24,4,8,0.18,-143.41,33.57,422
09_f_24,4,156,0.9,21.99,258.83,422
09_f_24,4,12,0.41,-131.02,43.4,422
09_f_24,4,24,2.03,23.03,88.45,422
09_f_24,4,8,0.25,-144.24,39.88,422
09_f_24,4,20,1.16,10.72,60.72,422
09_f_24,4,12,0.74,-177.77,60.26,422
09_f_24,4,184,2.23,58.99,258.88,422
09_f_24,4,20,0.75,-108.34,42.8,422
09_f_24,4,24,1.58,-53.82,68.04,422
09_f_24,4,184,1.71,73.68,327.72,422
09_f_24,4,24,1.61,-119.03,70.2,422
09_f_24,4,24,2.71,71.29,116.33,422
09_f_24,4,8,0.22,-157.56,31.93,422
09_f_24,4,12,0.71,28.89,59.59,422
09_f_24,4,8,0.27,-147.59,44.81,422
09_f_24,4,24,1.05,100.32,47.78,422
09_f_24,4,36,3.97,17.23,111.85,422
09_f_24,4,32,4.01,-142.93,128.65,422
09_f_24,4,12,0.48,172.51,45.55,422
09_f_24,4,12,0.75,-11,64.8,422
09_f_24,4,8,0.26,-11.95,39.82,422
09_f_24,4,16,0.62,-100.76,47.69,422
09_f_24,4,16,0.87,14.13,50.54,422
09_f_24,4,28,2.55,-122.43,93.59,422
09_f_24,4,32,2.87,56.91,89.31,422
09_f_24,4,92,1.44,92.63,84.2,422
09_f_24,4,8,0.25,-174.82,39.01,422
09_f_24,4,172,1.11,91.4,344.57,422
09_f_24,4,8,0.2,-144.91,31.17,422
09_f_24,4,8,0.2,171.25,35.59,422
09_f_24,4,196,0.53,-143.18,385.98,422
09_f_24,4,24,1.87,-4.42,80.4,422
09_f_24,4,12,0.39,161.55,36.39,422
09_f_24,4,28,2.22,8.24,83.77,422
09_f_24,4,28,2.91,7.22,107.64,422
09_f_24,4,28,2.07,-166.77,76.13,422
09_f_24,4,8,0.24,-37.07,38.14,422
09_f_24,4,8,0.19,-154.21,33.58,422
09_f_24,4,28,2.02,35.53,73.49,422
09_f_24,4,12,0.49,-171.01,40.79,422
09_f_24,4,12,0.53,-120.17,45.76,422
09_f_24,4,16,0.75,-171.3,48.62,422
09_f_24,4,228,1.26,15.9,287.52,422
09_f_24,4,44,4.09,21.91,99.02,422
09_f_24,4,20,0.9,-136.36,47.65,422
09_f_24,4,8,0.29,-158.68,43.54,422
09_f_24,4,12,0.53,24.03,45.01,422
09_f_24,4,8,0.19,-153.14,34.48,422
09_f_24,4,20,0.8,-167.19,42.7,422
09_f_24,4,24,0.95,38.94,39.78,422
09_f_24,4,12,0.61,-170.44,48.26,422
09_f_24,4,12,0.59,24.67,48.93,422
09_f_24,4,12,0.38,-158.59,37.75,422
09_f_24,4,12,0.66,7.59,54.97,422
09_f_24,4,8,0.19,-163.94,28.91,422
09_f_24,4,12,0.52,-165.75,39.97,422
09_f_24,4,116,0.77,103.7,334.9,422
09_f_24,4,216,1.02,-22.01,246.35,422
09_f_24,4,28,2.17,-81.95,79.1,422
09_f_24,4,228,0.81,123.97,255.62,422
09_f_24,4,24,2.22,20.81,96.2,422
09_f_24,4,16,0.87,-161.69,52.33,422
09_f_24,4,12,0.62,15.31,51.39,422
09_f_24,4,24,1.21,-131.71,52.5,422
09_f_24,4,28,2.05,24.41,74.31,422
09_f_24,4,40,5.1,38.6,128.19,422
